Número da contratação,Código Classe/Grupo,Valor Total,Status da contratação,Situação da Execução,Título da contratação,Categoria da contratação,UASG Atual,Data estimada para o início do processo de contratação,Data estimada para a conclusão do processo de contratação,Prazo estimado de duração do processo de contratação (dias),Área requisitante,Nº DFD,Prioridade,Nº do Item no DFD,Data da conclusão da Contratação no DFD,Classificação da Contratação,Nome Classe/Grupo,Código PDM material,Nome do PDM material,Código material/serviço,Descrição material/serviço,Unidade Fornecimento,Valor Unitário,Quantidade,IdxValor,ID,ID Futura Contratação,Valor PCA
14/2026,6640,25000.0,Aprovada,,Vestuário,BENS,102122,46190,46310,120,ATA - ADMINISTRACAO,235/2025,Alto,1,46063,Material,Equipamentos e artigos de laboratório,,,,,,25000.0,1,1,398.0,102122-14/2026,25000.0
14/2026,8415,6000.0,Aprovada,,Vestuário,BENS,102122,46190,46310,120,ATA - ADMINISTRACAO,244/2025,Médio,1,46083,Material,Vestuário para fins especiais,,,,,,6000.0,1,1,396.0,102122-14/2026,6000.0
15/2026,5133,2800.0,Aprovada,,Materiais de Laboratório Orto e Fono,BENS,102122,46051,46171,120,BAO - ODONTOP. ORTO. S COLETIVA,85/2025,Médio,4,46111,Material,"Brocas, Alargadores, Escariadores, Manuais E Para Uso Em  Máquinas",3879.0,Broca,,,,2800.0,1,1,179.0,102122-15/2026,2800.0
15/2026,881,1400.0,Aprovada,,Materiais de Laboratório Orto e Fono,BENS,102122,46051,46171,120,BAO - ODONTOP. ORTO. S COLETIVA,85/2025,Médio,1,46111,Serviço,Serviços de manufatura em insumos físicos que sao propriedade de outros(exceto maquinaria e equipamento),,,18880.0,Confecção artefato em resina,,280.0,5,1,177.0,102122-15/2026,1400.0
15/2026,881,1400.0,Aprovada,,Materiais de Laboratório Orto e Fono,BENS,102122,46051,46171,120,BAO - ODONTOP. ORTO. S COLETIVA,85/2025,Médio,2,46111,Serviço,Serviços de manufatura em insumos físicos que sao propriedade de outros(exceto maquinaria e equipamento),,,18880.0,Confecção artefato em resina,,280.0,5,2,178.0,102122-15/2026,1400.0
15/2026,6520,2000.0,Aprovada,,Materiais de Laboratório Orto e Fono,BENS,102122,46051,46171,120,CLINICA DE FONOAUDIOLOGIA,305/2025,Médio,1,46125,Material,"Instrumentos, Equipamentos E Suprimentos Dentários",3888.0,Broca Baixa Rotação,,,,2000.0,1,1,176.0,102122-15/2026,2000.0
15/2026,5350,3500.0,Aprovada,,Materiais de Laboratório Orto e Fono,BENS,102122,46051,46171,120,CLINICA DE FONOAUDIOLOGIA,305/2025,Médio,2,46125,Material,Materiais Abrasivos,585.0,Lixa,,,,3500.0,1,1,180.0,102122-15/2026,3500.0
15/2026,6515,2100.0,Aprovada,,Materiais de Laboratório Orto e Fono,BENS,102122,46051,46171,120,CLINICA DE FONOAUDIOLOGIA,305/2025,Médio,3,46125,Material,"Instrumentos, Equipamentos E Suprimentos Médicos  E  Cirúrgicos",,,,,,2100.0,1,1,175.0,102122-15/2026,2100.0
17/2026,6515,300000.0,Aprovada,,Material médico hospitalar almox,BENS,102122,46118,46237,119,ALMOXARIFADO,174/2025,Médio,2,46235,Material,"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS",,,,,,300000.0,1,1,294.0,102122-17/2026,300000.0
17/2026,6515,315.0,Aprovada,,Material médico hospitalar almox,BENS,102122,46118,46237,119,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,1,46055,Material,"INSTRUMENTOS, EQUIPAMENTOS E SUPRIMENTOS MÉDICOS  E  CIRÚRGICOS",17428.0,SERINGA,439688.0,"ADICIONAL: GRADUADA, NUMERADA, APRESENTAÇÃO: EMBALAGEM INDIVIDUAL, CAPACIDADE: 5, ESTERILIDADE: ESTÉRIL, DESCARTÁVEL, MATERIAL: POLIPROPILENO, TIPO AGULHA: C/ AGULHA 22 G X 1, TIPO BICO: BICO CENTRAL LUER LOCK OU SLIP, TIPO VEDAÇÃO: ÊMBOLO DE BORRACHA""",UN,0.45,700,1,167.0,102122-17/2026,315.0
17/2026,6515,50.0,Aprovada,,Material médico hospitalar almox,BENS,102122,46118,46237,119,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,2,46055,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",17428.0,Seringa,439641.0,"adicional: graduada, numerada, apresentação: embalagem individual, capacidade: 10, componente adicional: c/ sistema segurança segundo nr/32, esterilidade: estéril, descartável, material: polipropileno, tipo bico: bico central luer lock ou slip, tipo vedação: êmbolo de borracha",UN,0.5,100,1,170.0,102122-17/2026,50.0
17/2026,6515,564.0,Aprovada,,Material médico hospitalar almox,BENS,102122,46118,46237,119,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,3,46055,Material,"Instrumentos, Equipamentos E Suprimentos Médicos  E  Cirúrgicos",2171.0,Agulha Hipodérmica,,,,564.0,1,1,172.0,102122-17/2026,564.0
17/2026,6515,370.0,Aprovada,,Material médico hospitalar almox,BENS,102122,46118,46237,119,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,4,46055,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",13092.0,Tubo para coleta de amostra biológica,,,,370.0,1,1,169.0,102122-17/2026,370.0
17/2026,6515,90.0,Aprovada,,Material médico hospitalar almox,BENS,102122,46118,46237,119,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,6,46055,Material,"Instrumentos, Equipamentos E Suprimentos Médicos  E  Cirúrgicos",3701.0,Cateter Periférico,625221.0,"aplicação: venoso, componente 1: câmara refluxo c/ filtro, componente 2: c/ sistema segurança segundo nr/32, comprimento: cerca 25, conector: conector padrão, diametro: 20, material agulha: agulha aço inox, material cateter: polímero radiopaco, tipo uso: estéril, descartável, embalagem individual",UN,0.6,150,1,171.0,102122-17/2026,90.0
17/2026,6515,1350.0,Aprovada,,Material médico hospitalar almox,BENS,102122,46118,46237,119,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,8,46055,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",,,,,,1350.0,1,1,168.0,102122-17/2026,1350.0
61/2026,6515,150000.0,Aprovada,,Projeto Integração Interdisciplinar no Diagnóstico e Tratamento de Distúrbios  de respiração,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,361/2025,Médio,1,46082,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",11752.0,Rinoscopio,,,,150000.0,1,1,272.0,102122-61/2026,150000.0
61/2026,6515,60000.0,Aprovada,,Projeto Integração Interdisciplinar no Diagnóstico e Tratamento de Distúrbios  de respiração,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,361/2025,Médio,2,46082,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",7717.0,Fonte de luz fria,,,,60000.0,1,1,273.0,102122-61/2026,60000.0
61/2026,6515,7000.0,Aprovada,,Projeto Integração Interdisciplinar no Diagnóstico e Tratamento de Distúrbios  de respiração,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,361/2025,Médio,3,46082,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",2085.0,Adaptador,,,,7000.0,1,1,274.0,102122-61/2026,7000.0
61/2026,6515,25500.0,Aprovada,,Projeto Integração Interdisciplinar no Diagnóstico e Tratamento de Distúrbios  de respiração,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,361/2025,Médio,4,46082,Material,"Instrumentos, equipamentos e suprimentos médicos  e  cirúrgicos",19843.0,Endoscópio rígido,,,,25500.0,1,1,275.0,102122-61/2026,25500.0
61/2026,6515,130000.0,Aprovada,,Projeto Integração Interdisciplinar no Diagnóstico e Tratamento de Distúrbios  de respiração,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,361/2025,Médio,5,46082,Material,"Instrumentos, Equipamentos E Suprimentos Médicos  E  Cirúrgicos",7145.0,Aparelho Ultrassonografia,,,,130000.0,1,1,276.0,102122-61/2026,130000.0
16/2026,6532,100000.0,Aprovada,,Descartáveis Hospitalar Almox,BENS,102122,45964,46083,119,ALMOXARIFADO,174/2025,Médio,1,46235,Material,VESTUÁRIO HOSPITALAR E CIRÚRGICO E ITENS CORRELATOS DE  FINALIDADES ESPECIAIS,,,,,,100000.0,1,1,293.0,102122-16/2026,100000.0
16/2026,6520,55000.0,Aprovada,,Descartáveis Hospitalar Almox,BENS,102122,45964,46083,119,CME - CENTRAL MATERIAL ESTERILIZACAO,260/2025,Médio,1,46054,Material,"Instrumentos, equipamentos e suprimentos dentários",,,,,,55000.0,1,1,173.0,102122-16/2026,55000.0
16/2026,8105,10000.0,Aprovada,,Descartáveis Hospitalar Almox,BENS,102122,45964,46083,119,CME - CENTRAL MATERIAL ESTERILIZACAO,261/2025,Médio,1,46055,Material,Sacos e bolsas,,,,,,10000.0,1,1,174.0,102122-16/2026,10000.0
62/2026,5965,26994.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,362/2025,Médio,1,46082,Material,"Fones, microfones e alto-falantes",14704.0,Telefone Cabeça,420854.0,"características adicionais: conexão headset ao computador, tipo: headset com cabo qd (quiq-disconet), tipo acionamento: liga/desliga com um toque, tipo conector: usb",UN,4499.0,6,1,281.0,102122-62/2026,26994.0
62/2026,5895,1794.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,362/2025,Médio,2,46082,Material,Equipamentos diversos para comunicações,18514.0,Transceiver,628537.0,"aplicação: redes de dados, características adicionais: cabeamento ótico com conector lc duplex, distância: até 10, tipo: modulo sfp (small for-factor pluggable)",UN,299.0,6,1,282.0,102122-62/2026,1794.0
62/2026,6540,1614.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,362/2025,Médio,3,46082,Material,"Equipamentos, instrumentos e suprimentos oftalmológicos",13999.0,Sistema De Lentes Para Equipamento Oftalmológico,612103.0,"ajuste: ajustável, rotação 360°, aplicação: amplificação do campo visual, compatibilidade: compatível c/ microscópio cirúrgico, modelo: de não contato, tipo: grande ocular",UN,269.0,6,1,283.0,102122-62/2026,1614.0
62/2026,5965,13794.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,362/2025,Médio,4,46082,Material,"Fones, microfones e alto-falantes",7703.0,Fone Ouvido,626457.0,"acoplamento auricular: circumaural (over-ear), aplicação: áudio, características adicionais: almofadas com espuma, comprimento fio: 3, freqüência: 10 hz - 25, impedância: 32, modelo: sh450, sensibilidade: 113, tipo: over ear",UN,2299.0,6,1,284.0,102122-62/2026,13794.0
62/2026,5965,3054.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,362/2025,Médio,5,46082,Material,"Fones, microfones e alto-falantes",7703.0,Fone Ouvido,628093.0,"aplicação: transceptores portáteis apx 900, 7000 e 8000, características adicionais: código original do fone rln6242, comprimento fio: 0,50, tipo: intra auricular",UN,509.0,6,1,285.0,102122-62/2026,3054.0
62/2026,7050,1746.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,362/2025,Médio,6,46082,Material,Equipamentos De Rede De Tic - Local E Remota,237.0,Roteador,614914.0,"características adicionais: 4 antenas cobertura até 200m, protocolo lan: 4 portas lan 10, protocolo wan: 1 porta 10/100/1000mbps, recurso segurança: wpa - wpa2 - wps, tensão alimentação: 110/220, tipo arquitetura: dual band: padrão wifi 2,4ghz (até 400mbps) e 5ghz, tipo linha: ip sem fio, velocidade: 1.266",UN,291.0,6,1,286.0,102122-62/2026,1746.0
62/2026,7010,7794.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,362/2025,Médio,7,46082,Material,Computadores,19246.0,Tablet,620677.0,"armazenamento externo: sem armazenamento externo, armazenamento interno: superior a 32, conectividade: wi-fi / 5g / bluetooth, câmera frontal: superior a 8, câmera traseira: 8,1 a 13, memória ram: mínimo 8, processador: octa core ou superior, sistema operacional: open source, tela: superior a 10",UN,1299.0,6,1,287.0,102122-62/2026,7794.0
62/2026,891,192000.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,363/2025,Baixo,1,46082,Serviço,"Serviços De Reprodução, Publicação E Impressão",,,15458.0,Produção Obra Audiovisual,,64000.0,3,1,279.0,102122-62/2026,192000.0
62/2026,963,192000.0,Aprovada,,Projeto Impact Lab - aquisição de equipamentos,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,364/2025,Médio,1,46082,Serviço,Serviços Relacionados Com Atores E Outros Artistas,,,15830.0,Apresentação Artística / Musical / Canto / Coral,,12000.0,16,1,280.0,102122-62/2026,192000.0
20/2026,8955,100000.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,1,46174,Material,"CAFÉ, CHÁ E CHOCOLATE",,,,,,100000.0,1,1,289.0,102122-20/2026,100000.0
20/2026,8940,2500.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,2,46174,Material,ALIMENTOS ESPECIAIS DIETÉTICOS E PREPARADOS ALIMENTÍCIOS,,,,,,2500.0,1,1,290.0,102122-20/2026,2500.0
20/2026,8925,9000.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,3,46174,Material,"AÇÚCAR, CONFEITOS, CASTANHAS, NOZES E SIMILARES",,,,,,9000.0,1,1,291.0,102122-20/2026,9000.0
20/2026,8540,10000.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,4,46174,Material,ARTIGOS DE PAPEL PARA HIGIENE,,,,,,10000.0,1,1,161.0,102122-20/2026,10000.0
20/2026,7350,10000.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,5,46174,Material,LOUÇA E ARTIGOS DE MESA,,,,,,10000.0,1,1,162.0,102122-20/2026,10000.0
20/2026,7930,2000.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,6,46174,Material,COMPOSTOS E PREPARADOS PARA LIMPEZA E POLIMENTO,,,,,,2000.0,1,1,163.0,102122-20/2026,2000.0
20/2026,8135,2000.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,7,46174,Material,MATERIAIS A GRANEL PARA ACONDICIONAMENTO E EMBALAGEM,,,,,,2000.0,1,1,164.0,102122-20/2026,2000.0
20/2026,7920,1500.0,Aprovada,,Copa e Cozinha Almox,BENS,102122,46118,46237,119,ALMOXARIFADO,119/2025,Médio,8,46174,Material,"VASSOURAS, ESCOVAS, RODOS, ESPONJAS E ESFREGÕES",,,,,,1500.0,1,1,165.0,102122-20/2026,1500.0
63/2026,6640,5000000.0,Aprovada,,Edita PRPI microscópio Leica,BENS,102122,45964,46083,119,BAB - CIENCIAS BIOLÓGICAS,367/2025,Médio,1,46082,Material,Equipamentos E Artigos De Laboratório,7059.0,Microscópio,,,,5000000.0,1,1,271.0,102122-63/2026,5000000.0
66/2026,7080,776626.0,Aprovada,,Projeto Conecta - Edital,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,366/2025,Médio,1,46082,Material,"Peças, acessórios e ferramentas para redes de tic",,,,,,776626.0,1,1,262.0,102122-66/2026,776626.0
66/2026,7060,31200.0,Aprovada,,Projeto Conecta - Edital,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,366/2025,Médio,2,46082,Material,Peças e acessórios para computadores,,,,,,31200.0,1,1,263.0,102122-66/2026,31200.0
66/2026,872,16000.0,Aprovada,,Projeto Conecta - Edital,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,366/2025,Médio,1,46082,Serviço,Serviços de reparo de outros bens,,,14435.0,Aferição e/ou calibragem de máquina universal de ensaios,,8000.0,2,1,264.0,102122-66/2026,16000.0
66/2026,141,3000.0,Aprovada,,Projeto Conecta - Edital,BENS,102122,45964,46083,119,BAF - FONOAUDIOLOGIA,366/2025,Médio,2,46082,Serviço,"Serviços de telefonia  fixa comutada  (stfc),  telecomunica-ções móveis (smp) e telecomunicações satelitais",,,27910.0,Acesso à internet móvel - internet patrocinada,,3000.0,1,1,265.0,102122-66/2026,3000.0
65/2026,7040,549925.0,Aprovada,,Projeto Inovação Tecnológica na Odonto reabilitadora - Prótese,BENS,102122,45964,46083,119,BAP - Prótese e Periodontia,365/2025,Médio,1,46082,Material,EQUIPAMENTOS DE ENTRADA DE DADOS,238.0,SCANNER,623997.0,"APLICAÇÃO: DIGITALIZAÇÃO DE LIVROS, FORMATO: A3, INTERFACE: USB 2.0, RESOLUÇÃO ÓTICA: 300, TENSÃO ALIMENTAÇÃO: BIVOLT, TIPO: PLANETÁRIO, TIPO ALIMENTADOR PAPEL: MANUAL, VELOCIDADE DIGITALIZAÇÃO: 1,5 PPS",UN,109985.0,5,1,266.0,102122-65/2026,549925.0
65/2026,7090,131480.0,Aprovada,,Projeto Inovação Tecnológica na Odonto reabilitadora - Prótese,BENS,102122,45964,46083,119,BAP - Prótese e Periodontia,365/2025,Médio,2,46082,Material,Suprimentos de informática - tic,8320.0,Impressora 3d,,,,131480.0,1,1,267.0,102122-65/2026,131480.0
65/2026,3417,229830.0,Aprovada,,Projeto Inovação Tecnológica na Odonto reabilitadora - Prótese,BENS,102122,45964,46083,119,BAP - Prótese e Periodontia,365/2025,Médio,3,46082,Material,Máquinas De Fresar,9284.0,Fresadora,,,,229830.0,1,1,268.0,102122-65/2026,229830.0
65/2026,6520,98977.0,Aprovada,,Projeto Inovação Tecnológica na Odonto reabilitadora - Prótese,BENS,102122,45964,46083,119,BAP - Prótese e Periodontia,365/2025,Médio,4,46082,Material,"Instrumentos, equipamentos e suprimentos dentários",,,,,,98977.0,1,1,269.0,102122-65/2026,98977.0
21/2026,541,248112.5,Devolvida,,Obra Vestiário Clínica de Fono,SERVICOS,102122,46146,46266,120,OBRAS,226/2025,Alto,1,46266,Serviço,Serviços gerais de construção dos edifícios,,,,,,248112.5,1,1,,,
24/2026,545,25000.0,Aprovada,,Obra Fluxo Digital Dentística,SERVICOS,102122,45994,46174,180,OBRAS,207/2025,Médio,1,46174,Serviço,Tipos especiais de serviços de construção,,,1627.0,Manutenção / reforma predial,,25000.0,1,1,116.0,102122-24/2026,25000.0
24/2026,545,30000.0,Aprovada,,Obra Fluxo Digital Dentística,SERVICOS,102122,45994,46174,180,OBRAS,272/2025,Alto,1,46204,Serviço,Tipos especiais de serviços de construção,,,19224.0,Construção / manutenção / reforma - telhado,,30000.0,1,1,117.0,102122-24/2026,30000.0
23/2026,545,55000.0,Aprovada,,Obras Pequenos Reparos,SERVICOS,102122,45966,46146,180,OBRAS,222/2025,Médio,1,46143,Serviço,TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO,,,19224.0,CONSTRUÇÃO / MANUTENÇÃO / REFORMA - TELHADO,,55000.0,1,1,347.0,102122-23/2026,55000.0
23/2026,545,50000.0,Aprovada,,Obras Pequenos Reparos,SERVICOS,102122,45966,46146,180,OBRAS,224/2025,Médio,1,46174,Serviço,Tipos especiais de serviços de construção,,,19224.0,Construção / manutenção / reforma - telhado,,50000.0,1,1,348.0,102122-23/2026,50000.0
23/2026,545,100000.0,Aprovada,,Obras Pequenos Reparos,SERVICOS,102122,45966,46146,180,OBRAS,332/2025,Médio,1,46127,Serviço,TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO,,,,,,100000.0,1,1,349.0,102122-23/2026,100000.0
25/2026,831,108000.0,Devolvida,,Projeto Ampliação e Reforma Bloco Didático I,SERVICOS,102122,45933,46113,180,OBRAS,294/2025,Alto,1,46082,Serviço,Serviços De Consultoria E De Gerência/Gestão,,,78.0,Estudos e Projetos de Arquitetura,,108000.0,1,1,,,
25/2026,831,65000.0,Devolvida,,Projeto Ampliação e Reforma Bloco Didático I,SERVICOS,102122,45933,46113,180,OBRAS,327/2025,Alto,1,46332,Serviço,Serviços de consultoria e de gerência/gestão,,,78.0,Estudos e projetos de arquitetura,,65000.0,1,1,,,
26/2026,545,100000.0,Aprovada,,ARP Pequenos Serviços de Engenharia,SERVICOS,102122,45874,46051,177,OBRAS,331/2025,Médio,1,46218,Serviço,TIPOS ESPECIAIS DE SERVIÇOS DE CONSTRUÇÃO,,,,,,100000.0,1,1,295.0,102122-26/2026,100000.0
27/2026,833,120000.0,Aprovada,,Serviços Análise Estrutura Predial,SERVICOS,102122,45875,46055,180,OBRAS,117/2025,Alto,1,46054,Serviço,Serviços de engenharia,,,,,,120000.0,1,1,113.0,102122-27/2026,120000.0
28/2026,5530,25000.0,Aprovada,,ARP  Marcenaria,BENS,102122,45993,46113,120,ATA - ADMINISTRACAO,202/2025,Baixo,1,46122,Material,COMPENSADOS E FOLHEADOS,5396.0,COMPENSADO MADEIRA,,,,25000.0,1,1,158.0,102122-28/2026,25000.0
30/2026,6508,2000.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,BAE - ESTOMATO. CIRU. RADIO. PATO,36/2025,Médio,1,46143,Material,Cosméticos E Artigos De Toucador De Natureza Medicinal,2238.0,Álcool Isopropílico,,,,2000.0,1,1,141.0,102122-30/2026,2000.0
30/2026,6850,13000.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,BAE - ESTOMATO. CIRU. RADIO. PATO,36/2025,Médio,2,46143,Material,ESPECIALIDADES QUÍMICAS DIVERSAS,11674.0,RESINA,,,,13000.0,1,1,140.0,102122-30/2026,13000.0
30/2026,7030,2000.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,BAE - ESTOMATO. CIRU. RADIO. PATO,78/2025,Médio,2,46174,Material,Equipamentos de armazenamento de dados,,,,,,2000.0,1,1,136.0,102122-30/2026,2000.0
30/2026,7090,1510.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,CLINICA DE FONOAUDIOLOGIA,100/2025,Médio,1,46063,Material,SUPRIMENTOS DE INFORMÁTICA - TIC,,,,,,1510.0,1,1,139.0,102122-30/2026,1510.0
30/2026,7030,520.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,CLINICA DE FONOAUDIOLOGIA,100/2025,Médio,2,46063,Material,Equipamentos de armazenamento de dados,17653.0,Disco rígido removível,,,,520.0,1,1,137.0,102122-30/2026,520.0
30/2026,5965,1231.5,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,CLINICA DE FONOAUDIOLOGIA,100/2025,Médio,3,46063,Material,"Fones, Microfones E Alto-Falantes",7703.0,Fone Ouvido,,,,1231.5,1,1,138.0,102122-30/2026,1231.5
30/2026,6140,1680.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,CLINICA DE FONOAUDIOLOGIA,100/2025,Médio,4,46063,Material,Baterias recarregáveis,19206.0,Elemento de bateria chumbo-ácida,,,,1680.0,1,1,144.0,102122-30/2026,1680.0
30/2026,929,4000.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,OBRAS,328/2025,Alto,1,46037,Serviço,Outros serviços de educação e treinamento,,,3832.0,Treinamento na área de engenharia,,4000.0,1,1,143.0,102122-30/2026,4000.0
30/2026,182,25000.0,Aprovada,,ARP Informática,BENS,102122,46209,46329,120,OBRAS,328/2025,Alto,2,46037,Serviço,SERVIÇOS DE  LICENCIAMENTO E  CONTRATOS DE TRANSFERÊNCIA DE TECNOLOGIA,,,27472.0,LICENCIAMENTO DE DIREITOS  PERMANENTES DE USO DE OUTROS SOFTWARES / PROGRAMAS DE COMPUTADOR,,25000.0,1,1,142.0,102122-30/2026,25000.0
38/2026,6510,1200.0,Aprovada,,Material médico hospitalar não padronizado,BENS,102122,46161,46281,120,MICROBIOLOGIA-IMUNOLOGIA,63/2025,Médio,1,46048,Material,MATERIAIS CIRÚRGICOS PARA CURATIVOS,30274.0,COMPRESSA CAMPO OPERATÓRIO,,,,1200.0,1,1,57.0,102122-38/2026,1200.0
38/2026,6530,9430.0,Aprovada,,Material médico hospitalar não padronizado,BENS,102122,46161,46281,120,CLINICA DE FONOAUDIOLOGIA,93/2025,Alto,1,46081,Material,"Mobiliário, equipamentos, utensílios e  suprimentos  hospitalares",18862.0,Material fonoaudiologia,,,,9430.0,1,1,62.0,102122-38/2026,9430.0
38/2026,6530,3812.0,Aprovada,,Material médico hospitalar não padronizado,BENS,102122,46161,46281,120,CLINICA DE FONOAUDIOLOGIA,94/2025,Alto,1,46112,Material,"Mobiliário, equipamentos, utensílios e  suprimentos  hospitalares",18862.0,Material fonoaudiologia,,,,3812.0,1,1,63.0,102122-38/2026,3812.0
38/2026,6840,3000.0,Aprovada,,Material médico hospitalar não padronizado,BENS,102122,46161,46281,120,CLINICA DE FONOAUDIOLOGIA,96/2025,Alto,1,46296,Material,Pesticidas e desinfetantes,2017.0,Ácido peracético,,,,3000.0,1,1,61.0,102122-38/2026,3000.0
38/2026,6695,20.0,Aprovada,,Material médico hospitalar não padronizado,BENS,102122,46161,46281,120,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,5,46055,Material,INSTRUMENTOS COMBINADOS DIVERSOS,6099.0,AGULHA LABORATÓRIO,418509.0,"COMPONENTES: C/ CONECTOR LUER, DIMENSÕES: 0,8 X 80, MATERIAL: AÇO INOX",UN,0.1,200,1,60.0,102122-38/2026,20.0
38/2026,6510,75.0,Aprovada,,Material médico hospitalar não padronizado,BENS,102122,46161,46281,120,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,7,46055,Material,Materiais Cirúrgicos Para Curativos,19965.0,Curativo Cutâneo,483379.0,"componente 1: c/ almofada fibra sintética, componente 2: base adesiva, dimensão: cerca de  10 x 15, esterilidade: uso único",UN,0.05,1500,1,59.0,102122-38/2026,75.0
38/2026,6510,400.0,Aprovada,,Material médico hospitalar não padronizado,BENS,102122,46161,46281,120,BAB - CIENCIAS BIOLÓGICAS,196/2025,Alto,10,46055,Material,Materiais cirúrgicos para curativos,373.0,Compressa Gaze,622298.0,"adicional: 5 dobras, dimensões: cerca de 7,5 x 7,5, embalagem: embalagem individual, esterilidade*: estéril, uso único, gramatura: 13 fios/, material: 100% viscose",PCT,40.0,10,1,58.0,102122-38/2026,400.0
39/2026,6810,7000.0,Aprovada,,Material CME,BENS,102122,46205,46325,120,CME - CENTRAL MATERIAL ESTERILIZACAO,263/2025,Médio,1,46055,Material,Produtos químicos,,,,,,7000.0,1,1,53.0,102122-39/2026,7000.0
39/2026,6550,21500.0,Aprovada,,Material CME,BENS,102122,46205,46325,120,CME - CENTRAL MATERIAL ESTERILIZACAO,264/2025,Médio,1,46055,Material,"Substâncias para diagnóstico ""in vitro"",  reagentes,  conjuntos e jogos para teste",,,,,,21500.0,1,1,56.0,102122-39/2026,21500.0
39/2026,7240,7000.0,Aprovada,,Material CME,BENS,102122,46205,46325,120,CME - CENTRAL MATERIAL ESTERILIZACAO,265/2025,Médio,1,46055,Material,Recepientes para uso doméstico e comercial,,,,,,7000.0,1,1,54.0,102122-39/2026,7000.0
